isogroup187602	Q8RWB1	GO:0071011; GO:0006397; GO:0010226; GO:0009651; GO:0008380
isogroup256258	Q8RWB1	GO:0071011; GO:0006397; GO:0010226; GO:0009651; GO:0008380
isogroup288532	Q8RWB1	GO:0071011; GO:0006397; GO:0010226; GO:0009651; GO:0008380
isogroup31419	Q8RWB1	GO:0071011; GO:0006397; GO:0010226; GO:0009651; GO:0008380
isogroup156382	Q8RWB8	GO:0061631; GO:0000209; GO:0006511
isogroup177694	Q8RWB8	GO:0061631; GO:0000209; GO:0006511
isogroup244262	Q8RWB8	GO:0061631; GO:0000209; GO:0006511
isogroup301230	Q8RWB8	GO:0061631; GO:0000209; GO:0006511
isogroup439321	Q8RWB8	GO:0061631; GO:0000209; GO:0006511
isogroup117778	Q8RWD9	GO:0005829; GO:0000062; GO:0008289; GO:0006869; GO:0001666; GO:0009416
isogroup197763	Q8RWF4	GO:0005769; GO:0016021; GO:0005886; GO:0015095; GO:0015693
isogroup173639	Q8RWG1	GO:0009507; GO:0010287; GO:0005524; GO:0004672; GO:0006995; GO:0015996; GO:0009767; GO:0080177; GO:1904143; GO:1902326; GO:0031540; GO:0010109; GO:1902171; GO:0009637; GO:1901562; GO:0080183; GO:0010114; GO:0009414; GO:0010027
isogroup303422	Q8RWG1	GO:0009507; GO:0010287; GO:0005524; GO:0004672; GO:0006995; GO:0015996; GO:0009767; GO:0080177; GO:1904143; GO:1902326; GO:0031540; GO:0010109; GO:1902171; GO:0009637; GO:1901562; GO:0080183; GO:0010114; GO:0009414; GO:0010027
isogroup46292	Q8RWG1	GO:0009507; GO:0010287; GO:0005524; GO:0004672; GO:0006995; GO:0015996; GO:0009767; GO:0080177; GO:1904143; GO:1902326; GO:0031540; GO:0010109; GO:1902171; GO:0009637; GO:1901562; GO:0080183; GO:0010114; GO:0009414; GO:0010027
isogroup56616	Q8RWG1	GO:0009507; GO:0010287; GO:0005524; GO:0004672; GO:0006995; GO:0015996; GO:0009767; GO:0080177; GO:1904143; GO:1902326; GO:0031540; GO:0010109; GO:1902171; GO:0009637; GO:1901562; GO:0080183; GO:0010114; GO:0009414; GO:0010027
isogroup116078	Q8RWG3	GO:0009507; GO:0031969; GO:0016021; GO:0007275
isogroup187437	Q8RWG3	GO:0009507; GO:0031969; GO:0016021; GO:0007275
isogroup290471	Q8RWG3	GO:0009507; GO:0031969; GO:0016021; GO:0007275
isogroup284368	Q8RWI9	GO:0016021; GO:0005886; GO:0005524; GO:0016887; GO:0042626; GO:0080167; GO:0055085
isogroup115140	Q8RWL2	GO:0005737; GO:0005634; GO:0005886; GO:0005524; GO:0005509; GO:0009931; GO:0005516; GO:0004683; GO:0009738; GO:0035556; GO:0018105; GO:0046777
isogroup61627	Q8RWL2	GO:0005737; GO:0005634; GO:0005886; GO:0005524; GO:0005509; GO:0009931; GO:0005516; GO:0004683; GO:0009738; GO:0035556; GO:0018105; GO:0046777
isogroup37402	Q8RWL5	GO:0031969; GO:0016021; GO:0009536; GO:0002229; GO:0034635; GO:0046686
isogroup248071	Q8RWL6	GO:0005829; GO:0005524; GO:0004674; GO:0004712; GO:0009658
isogroup90302	Q8RWL6	GO:0005829; GO:0005524; GO:0004674; GO:0004712; GO:0009658
isogroup269809	Q8RWM7	GO:0009507; GO:0009535; GO:0016021; GO:0010190
isogroup288160	Q8RWM7	GO:0009507; GO:0009535; GO:0016021; GO:0010190
isogroup118269	Q8RWR1	GO:0005737; GO:0005634; GO:0016706; GO:0003700; GO:0046975; GO:0046872; GO:0007623; GO:0009908; GO:0070544; GO:0042752
isogroup205312	Q8RWR1	GO:0005737; GO:0005634; GO:0016706; GO:0003700; GO:0046975; GO:0046872; GO:0007623; GO:0009908; GO:0070544; GO:0042752
isogroup103052	Q8RWS8	GO:0009507; GO:0003735; GO:0010239; GO:0009793; GO:0008380
isogroup166694	Q8RWS8	GO:0009507; GO:0003735; GO:0010239; GO:0009793; GO:0008380
isogroup172107	Q8RWS8	GO:0009507; GO:0003735; GO:0010239; GO:0009793; GO:0008380
isogroup235043	Q8RWS8	GO:0009507; GO:0003735; GO:0010239; GO:0009793; GO:0008380
isogroup2485114	Q8RWS8	GO:0009507; GO:0003735; GO:0010239; GO:0009793; GO:0008380
isogroup309098	Q8RWT8	GO:0009507; GO:0005737; GO:0005739; GO:0005524; GO:0004828; GO:0009658; GO:0007005; GO:0048481; GO:0097056; GO:0006434
isogroup317326	Q8RWT8	GO:0009507; GO:0005737; GO:0005739; GO:0005524; GO:0004828; GO:0009658; GO:0007005; GO:0048481; GO:0097056; GO:0006434
isogroup33379	Q8RWT8	GO:0009507; GO:0005737; GO:0005739; GO:0005524; GO:0004828; GO:0009658; GO:0007005; GO:0048481; GO:0097056; GO:0006434
isogroup168487	Q8RWU6	GO:0005768; GO:0010008; GO:0032580; GO:0016021; GO:0005886; GO:0015386; GO:0015385; GO:0071805; GO:0051453; GO:0098719
isogroup285049	Q8RWU6	GO:0005768; GO:0010008; GO:0032580; GO:0016021; GO:0005886; GO:0015386; GO:0015385; GO:0071805; GO:0051453; GO:0098719
isogroup80421	Q8RWV3	GO:0005634; GO:0009506; GO:0016538; GO:0051301; GO:0051321; GO:0070816; GO:0006357; GO:0006355; GO:0009651
isogroup317411	Q8RWW0	GO:0016021; GO:0005886; GO:0005524; GO:0016301; GO:0004674; GO:0004675; GO:0030154; GO:0042335; GO:1905393; GO:0046777; GO:0006468; GO:0010068
isogroup280744	Q8RWW1	GO:0005768; GO:0010008; GO:0005794; GO:0000139; GO:0016021; GO:0016020; GO:0005802; GO:0072657
isogroup166358	Q8RWY1	GO:0051213; GO:0046872; GO:0003723; GO:0002098
isogroup183266	Q8RWY1	GO:0051213; GO:0046872; GO:0003723; GO:0002098
isogroup195486	Q8RWY1	GO:0051213; GO:0046872; GO:0003723; GO:0002098
isogroup214334	Q8RWY1	GO:0051213; GO:0046872; GO:0003723; GO:0002098
isogroup57876	Q8RWY7	GO:0005634; GO:0016018; GO:0003755; GO:0051082; GO:0042026
isogroup112155	Q8RX29	GO:0016021; GO:0046872; GO:0016740; GO:0016567
isogroup114613	Q8RX66	GO:0005524; GO:0004674
isogroup115910	Q8RX88	GO:0005783; GO:0030176; GO:0005773; GO:0004175; GO:0046872; GO:0004222; GO:0080120; GO:0071586; GO:0006508
isogroup133883	Q8RX88	GO:0005783; GO:0030176; GO:0005773; GO:0004175; GO:0046872; GO:0004222; GO:0080120; GO:0071586; GO:0006508
isogroup205367	Q8RXE7	GO:0005096; GO:0046872
isogroup265441	Q8RXE7	GO:0005096; GO:0046872
isogroup269257	Q8RXE7	GO:0005096; GO:0046872
isogroup270632	Q8RXE7	GO:0005096; GO:0046872
isogroup29275	Q8RXE7	GO:0005096; GO:0046872
isogroup337719	Q8RXE7	GO:0005096; GO:0046872
isogroup340154	Q8RXE7	GO:0005096; GO:0046872
isogroup35798	Q8RXK2	GO:0016592; GO:0005634; GO:0004527; GO:0003723
isogroup80200	Q8RXK2	GO:0016592; GO:0005634; GO:0004527; GO:0003723
isogroup114299	Q8RXN0	GO:0009897; GO:0016021; GO:0005886; GO:0005524; GO:0016887; GO:0042626; GO:0015245; GO:0042803; GO:0010588; GO:0080051; GO:0015908; GO:0009737; GO:0009651; GO:0009611; GO:0010222; GO:0055085
isogroup308117	Q8RXN0	GO:0009897; GO:0016021; GO:0005886; GO:0005524; GO:0016887; GO:0042626; GO:0015245; GO:0042803; GO:0010588; GO:0080051; GO:0015908; GO:0009737; GO:0009651; GO:0009611; GO:0010222; GO:0055085
isogroup215601	Q8RXP6	GO:0005783; GO:0016021; GO:0019866; GO:0005886; GO:0008236; GO:0048364
isogroup266662	Q8RXP6	GO:0005783; GO:0016021; GO:0019866; GO:0005886; GO:0008236; GO:0048364
isogroup93499	Q8RXP6	GO:0005783; GO:0016021; GO:0019866; GO:0005886; GO:0008236; GO:0048364
isogroup175551	Q8RXR2	GO:0034707; GO:0009507; GO:0005794; GO:0005247; GO:0034765
isogroup219409	Q8RXV3	GO:0005886; GO:0004724; GO:0046872; GO:0004722; GO:0042742; GO:0044419; GO:0006470
isogroup165491	Q8RXY0	GO:0005524; GO:0004672
isogroup233391	Q8RXY0	GO:0005524; GO:0004672
isogroup156123	Q8RY11	GO:0009507; GO:0009570; GO:0005737; GO:0046872; GO:0070006
isogroup113851	Q8RY25	GO:0005737; GO:0005635; GO:0031965; GO:0044614; GO:0005634; GO:0008139; GO:0003723; GO:0017056; GO:0006406; GO:0000973; GO:0006606; GO:1902446; GO:0006405; GO:0034398
isogroup162374	Q8RY25	GO:0005737; GO:0005635; GO:0031965; GO:0044614; GO:0005634; GO:0008139; GO:0003723; GO:0017056; GO:0006406; GO:0000973; GO:0006606; GO:1902446; GO:0006405; GO:0034398
isogroup359591	Q8RY25	GO:0005737; GO:0005635; GO:0031965; GO:0044614; GO:0005634; GO:0008139; GO:0003723; GO:0017056; GO:0006406; GO:0000973; GO:0006606; GO:1902446; GO:0006405; GO:0034398
isogroup42450	Q8RY25	GO:0005737; GO:0005635; GO:0031965; GO:0044614; GO:0005634; GO:0008139; GO:0003723; GO:0017056; GO:0006406; GO:0000973; GO:0006606; GO:1902446; GO:0006405; GO:0034398
isogroup96013	Q8RY25	GO:0005737; GO:0005635; GO:0031965; GO:0044614; GO:0005634; GO:0008139; GO:0003723; GO:0017056; GO:0006406; GO:0000973; GO:0006606; GO:1902446; GO:0006405; GO:0034398
isogroup103927	Q8RY46	GO:0009507; GO:0009941; GO:0031969; GO:0016021; GO:0005524; GO:0016887; GO:0042626
isogroup109145	Q8RY46	GO:0009507; GO:0009941; GO:0031969; GO:0016021; GO:0005524; GO:0016887; GO:0042626
isogroup165208	Q8RY46	GO:0009507; GO:0009941; GO:0031969; GO:0016021; GO:0005524; GO:0016887; GO:0042626
isogroup186196	Q8RY46	GO:0009507; GO:0009941; GO:0031969; GO:0016021; GO:0005524; GO:0016887; GO:0042626
isogroup91414	Q8RY60	GO:0016021; GO:0005886; GO:0022857
isogroup304649	Q8RY65	GO:0016021; GO:0005886; GO:0005524; GO:0004675; GO:0006952; GO:0006468; GO:0016032
isogroup82441	Q8RY66	GO:0005524; GO:0016887
isogroup288464	Q8RY67	GO:0016021; GO:0005886; GO:0005524; GO:0004674
isogroup116611	Q8RY82	noMatch
isogroup20639	Q8RY82	noMatch
isogroup116035	Q8RY89	GO:0016308; GO:0005524
isogroup173087	Q8RY89	GO:0016308; GO:0005524
isogroup174884	Q8RY89	GO:0016308; GO:0005524
isogroup231287	Q8RY89	GO:0016308; GO:0005524
isogroup2312871	Q8RY89	GO:0016308; GO:0005524
isogroup2312872	Q8RY89	GO:0016308; GO:0005524
isogroup268208	Q8RY89	GO:0016308; GO:0005524
isogroup281495	Q8RY89	GO:0016308; GO:0005524
isogroup286095	Q8RY89	GO:0016308; GO:0005524
isogroup290668	Q8RY89	GO:0016308; GO:0005524
isogroup40939	Q8RY89	GO:0016308; GO:0005524
isogroup205267	Q8S0J7	GO:0009706; GO:0009535; GO:0016032
isogroup32060	Q8S0J7	GO:0009706; GO:0009535; GO:0016032
isogroup187152	Q8S1X7	GO:0005794; GO:0000139; GO:0016021; GO:0016757; GO:0071555; GO:0010417; GO:0009834; GO:0006486
isogroup199564	Q8S1X9	GO:0005794; GO:0000139; GO:0016021; GO:0016757; GO:0071555; GO:0010417; GO:0009834; GO:0006486
isogroup275273	Q8S1X9	GO:0005794; GO:0000139; GO:0016021; GO:0016757; GO:0071555; GO:0010417; GO:0009834; GO:0006486
isogroup325627	Q8S1X9	GO:0005794; GO:0000139; GO:0016021; GO:0016757; GO:0071555; GO:0010417; GO:0009834; GO:0006486
isogroup2459620	Q8S1Y9	GO:0016020; GO:0005509; GO:0019722
isogroup2459621	Q8S1Y9	GO:0016020; GO:0005509; GO:0019722
isogroup2459622	Q8S1Y9	GO:0016020; GO:0005509; GO:0019722
isogroup2459623	Q8S1Y9	GO:0016020; GO:0005509; GO:0019722
isogroup2459624	Q8S1Y9	GO:0016020; GO:0005509; GO:0019722
isogroup2459625	Q8S1Y9	GO:0016020; GO:0005509; GO:0019722
isogroup2459626	Q8S1Y9	GO:0016020; GO:0005509; GO:0019722
isogroup2459627	Q8S1Y9	GO:0016020; GO:0005509; GO:0019722
isogroup2459628	Q8S1Y9	GO:0016020; GO:0005509; GO:0019722
isogroup2459629	Q8S1Y9	GO:0016020; GO:0005509; GO:0019722
isogroup306730	Q8S1Y9	GO:0016020; GO:0005509; GO:0019722
isogroup155305	Q8S1Z1	GO:0005730; GO:0032040; GO:0009561; GO:0006364
isogroup124864	Q8S2E5	GO:0009507; GO:0005737; GO:0002189; GO:0005524; GO:0016301; GO:0000287; GO:0004749; GO:0006015; GO:0009116; GO:0009165; GO:0006164
isogroup264249	Q8S2E5	GO:0009507; GO:0005737; GO:0002189; GO:0005524; GO:0016301; GO:0000287; GO:0004749; GO:0006015; GO:0009116; GO:0009165; GO:0006164
isogroup299481	Q8S2E5	GO:0009507; GO:0005737; GO:0002189; GO:0005524; GO:0016301; GO:0000287; GO:0004749; GO:0006015; GO:0009116; GO:0009165; GO:0006164
isogroup170783	Q8S2G0	GO:0009507; GO:0009570; GO:0050515; GO:0005524; GO:0019288; GO:0016114
isogroup164398	Q8S340	GO:0005576; GO:0003993; GO:0046872
isogroup317956	Q8S340	GO:0005576; GO:0003993; GO:0046872
isogroup381533	Q8S340	GO:0005576; GO:0003993; GO:0046872
isogroup103885	Q8S341	GO:0005576; GO:0003993; GO:0008199; GO:0008198
isogroup113963	Q8S341	GO:0005576; GO:0003993; GO:0008199; GO:0008198
isogroup117062	Q8S341	GO:0005576; GO:0003993; GO:0008199; GO:0008198
isogroup117150	Q8S341	GO:0005576; GO:0003993; GO:0008199; GO:0008198
isogroup185495	Q8S341	GO:0005576; GO:0003993; GO:0008199; GO:0008198
isogroup261515	Q8S341	GO:0005576; GO:0003993; GO:0008199; GO:0008198
isogroup26226	Q8S341	GO:0005576; GO:0003993; GO:0008199; GO:0008198
isogroup307135	Q8S341	GO:0005576; GO:0003993; GO:0008199; GO:0008198
isogroup186093	Q8S403	GO:0005789; GO:0005794; GO:0000139; GO:0016021; GO:0005886; GO:0005802; GO:0000822; GO:0015114; GO:0016036; GO:0048016; GO:0006817; GO:0006799
isogroup156056	Q8S4F6	GO:0009507; GO:0009941; GO:0031969; GO:0016021; GO:0009536; GO:0008194; GO:0046510; GO:0016036; GO:0009247; GO:0046506
isogroup174782	Q8S4F6	GO:0009507; GO:0009941; GO:0031969; GO:0016021; GO:0009536; GO:0008194; GO:0046510; GO:0016036; GO:0009247; GO:0046506
isogroup207102	Q8S4F6	GO:0009507; GO:0009941; GO:0031969; GO:0016021; GO:0009536; GO:0008194; GO:0046510; GO:0016036; GO:0009247; GO:0046506
isogroup284089	Q8S4F6	GO:0009507; GO:0009941; GO:0031969; GO:0016021; GO:0009536; GO:0008194; GO:0046510; GO:0016036; GO:0009247; GO:0046506
isogroup289426	Q8S4F6	GO:0009507; GO:0009941; GO:0031969; GO:0016021; GO:0009536; GO:0008194; GO:0046510; GO:0016036; GO:0009247; GO:0046506
isogroup278706	Q8S4R4	GO:0031969; GO:0046608; GO:0016491; GO:0016117
isogroup38101	Q8S4R4	GO:0031969; GO:0046608; GO:0016491; GO:0016117
isogroup35596	Q8S944	GO:0005737; GO:0016020; GO:0005739; GO:0005777; GO:0005525; GO:0003924; GO:0042802; GO:0008017; GO:0007049; GO:0051301; GO:0000266; GO:0007031
isogroup7683	Q8S948	GO:0009507; GO:0009536; GO:0052924; GO:0046872; GO:0050347; GO:0008299; GO:0010236
isogroup226914	Q8S9D1	GO:0005524; GO:0004672
isogroup272163	Q8S9D1	GO:0005524; GO:0004672
isogroup273792	Q8S9D1	GO:0005524; GO:0004672
isogroup281815	Q8S9D1	GO:0005524; GO:0004672
isogroup229801	Q8S9J2	GO:0005829; GO:0005524; GO:0004831; GO:0006418
isogroup2298012	Q8S9J2	GO:0005829; GO:0005524; GO:0004831; GO:0006418
isogroup2298015	Q8S9J2	GO:0005829; GO:0005524; GO:0004831; GO:0006418
isogroup82008	Q8S9J2	GO:0005829; GO:0005524; GO:0004831; GO:0006418
isogroup123358	Q8S9K3	GO:0009507; GO:0009570; GO:0046872; GO:1900871; GO:0009658; GO:0006397
isogroup270629	Q8S9K3	GO:0009507; GO:0009570; GO:0046872; GO:1900871; GO:0009658; GO:0006397
isogroup182413	Q8SPR7	GO:0005783; GO:0016020; GO:0005634; GO:0005509; GO:0004435; GO:0007340; GO:0032959; GO:0035556; GO:0016042; GO:0046488
isogroup306048	Q8SQ41	GO:0005576; GO:0004190; GO:0007586; GO:0030163; GO:0006508
isogroup293674	Q8SRE0	GO:0005524; GO:0004817; GO:0046872; GO:0006423
isogroup286988	Q8SRZ0	GO:0046872; GO:0004721
isogroup49248	Q8SSJ5	GO:0005783; GO:0005524; GO:0007049; GO:0015031
isogroup56707	Q8SSN5	GO:0005737; GO:0031416; GO:0004596; GO:0017196
isogroup8828	Q8SSN5	GO:0005737; GO:0031416; GO:0004596; GO:0017196
isogroup271539	Q8SSS9	GO:0005737; GO:0005524; GO:0004674; GO:0004713; GO:0031158; GO:1903665; GO:0006997; GO:1903669; GO:0007264
isogroup48715	Q8SSY6	GO:0005524; GO:0004674; GO:0004842
isogroup60542	Q8SSY6	GO:0005524; GO:0004674; GO:0004842
isogroup184205	Q8STA9	noMatch
isogroup96521	Q8SV35	GO:0046872
isogroup264698	Q8SZ63	GO:0005794; GO:0031985; GO:0000139; GO:0016021; GO:0042803; GO:0017137; GO:0007030; GO:0048193; GO:0000301
isogroup172226	Q8T126	GO:0005524; GO:0004672
isogroup2302761	Q8T126	GO:0005524; GO:0004672
isogroup159973	Q8T191	GO:0005783; GO:0005788; GO:0005793; GO:0003980; GO:0051082; GO:0071712; GO:0018279; GO:0030587
isogroup199638	Q8T191	GO:0005783; GO:0005788; GO:0005793; GO:0003980; GO:0051082; GO:0071712; GO:0018279; GO:0030587
isogroup287477	Q8T191	GO:0005783; GO:0005788; GO:0005793; GO:0003980; GO:0051082; GO:0071712; GO:0018279; GO:0030587
isogroup123028	Q8T1C6	GO:0005737; GO:0008375; GO:0046872; GO:0033830; GO:0006486
isogroup228175	Q8T1C6	GO:0005737; GO:0008375; GO:0046872; GO:0033830; GO:0006486
isogroup276717	Q8T1C6	GO:0005737; GO:0008375; GO:0046872; GO:0033830; GO:0006486
isogroup29424	Q8T1E3	GO:0005829; GO:0004014; GO:0009446; GO:0006557; GO:0008295; GO:0006597
isogroup53109	Q8T1E3	GO:0005829; GO:0004014; GO:0009446; GO:0006557; GO:0008295; GO:0006597
isogroup101345	Q8T2J9	GO:1905202; GO:0005759; GO:0005739; GO:0005524; GO:0004485; GO:0006552
isogroup2580932	Q8T2Q0	GO:0016021; GO:0019706
isogroup319097	Q8T3C8	GO:0016021; GO:0005743; GO:0005739; GO:0006915; GO:0000266
isogroup45405	Q8T3G2	GO:0031674; GO:0031430; GO:0019900; GO:0030274; GO:0046872; GO:0016791; GO:0004721; GO:0030674; GO:0008420; GO:0016311; GO:0046662; GO:0006357
isogroup114096	Q8T3L6	GO:0005739; GO:0004314; GO:0004312; GO:0006633
isogroup85292	Q8T3L6	GO:0005739; GO:0004314; GO:0004312; GO:0006633
isogroup121517	Q8T685	GO:0043190; GO:0005886; GO:0005524; GO:0016887; GO:0042626; GO:0055085
isogroup168068	Q8T685	GO:0043190; GO:0005886; GO:0005524; GO:0016887; GO:0042626; GO:0055085
isogroup303633	Q8T690	GO:0016021; GO:0005886; GO:0005524; GO:0016887; GO:0042626; GO:0031152; GO:0031288; GO:0055085
isogroup265753	Q8T6B7	GO:0005524; GO:0016887; GO:0031152; GO:0031288
isogroup278631	Q8T6B7	GO:0005524; GO:0016887; GO:0031152; GO:0031288
isogroup281163	Q8T6B7	GO:0005524; GO:0016887; GO:0031152; GO:0031288
isogroup266371	Q8T869	GO:0005737; GO:0034663; GO:0005788; GO:0005811; GO:0016020; GO:0005634; GO:0045335; GO:0005524; GO:0016887; GO:0042623; GO:0031072; GO:0051787; GO:0044183; GO:0051082; GO:0034605; GO:0034620; GO:0051085; GO:0030968; GO:0042026; GO:0046689; GO:0006986; GO:0030433
isogroup261781	Q8T882	GO:0050662; GO:0050325
isogroup279666	Q8T882	GO:0050662; GO:0050325
isogroup264744	Q8T888	GO:0042995; GO:0005737; GO:0030286; GO:0005874; GO:0043014; GO:0045504; GO:0003774; GO:0036158
isogroup288028	Q8T8P3	GO:0043190; GO:0005779; GO:0005524; GO:0016887; GO:0042626; GO:0015910; GO:0031288
isogroup305403	Q8T8P3	GO:0043190; GO:0005779; GO:0005524; GO:0016887; GO:0042626; GO:0015910; GO:0031288
isogroup39829	Q8T8P3	GO:0043190; GO:0005779; GO:0005524; GO:0016887; GO:0042626; GO:0015910; GO:0031288
isogroup125791	Q8T9S7	GO:0051285; GO:0031254; GO:0031257; GO:0005829; GO:1990753; GO:0005886; GO:0001931; GO:0008289; GO:0016314; GO:0034485; GO:0051800; GO:0004725; GO:0008138; GO:0030041; GO:0007188; GO:0031152; GO:0048870; GO:0006935; GO:0043327; GO:0030010; GO:0000281; GO:0050919; GO:0071901; GO:0014065; GO:0046856; GO:0048015; GO:0051272; GO:1903669; GO:0036051; GO:0036052; GO:0031269; GO:0045761; GO:0022604; GO:0031272; GO:0034461
isogroup190159	Q8T9S7	GO:0051285; GO:0031254; GO:0031257; GO:0005829; GO:1990753; GO:0005886; GO:0001931; GO:0008289; GO:0016314; GO:0034485; GO:0051800; GO:0004725; GO:0008138; GO:0030041; GO:0007188; GO:0031152; GO:0048870; GO:0006935; GO:0043327; GO:0030010; GO:0000281; GO:0050919; GO:0071901; GO:0014065; GO:0046856; GO:0048015; GO:0051272; GO:1903669; GO:0036051; GO:0036052; GO:0031269; GO:0045761; GO:0022604; GO:0031272; GO:0034461
isogroup301431	Q8T9S7	GO:0051285; GO:0031254; GO:0031257; GO:0005829; GO:1990753; GO:0005886; GO:0001931; GO:0008289; GO:0016314; GO:0034485; GO:0051800; GO:0004725; GO:0008138; GO:0030041; GO:0007188; GO:0031152; GO:0048870; GO:0006935; GO:0043327; GO:0030010; GO:0000281; GO:0050919; GO:0071901; GO:0014065; GO:0046856; GO:0048015; GO:0051272; GO:1903669; GO:0036051; GO:0036052; GO:0031269; GO:0045761; GO:0022604; GO:0031272; GO:0034461
isogroup47595	Q8T9S7	GO:0051285; GO:0031254; GO:0031257; GO:0005829; GO:1990753; GO:0005886; GO:0001931; GO:0008289; GO:0016314; GO:0034485; GO:0051800; GO:0004725; GO:0008138; GO:0030041; GO:0007188; GO:0031152; GO:0048870; GO:0006935; GO:0043327; GO:0030010; GO:0000281; GO:0050919; GO:0071901; GO:0014065; GO:0046856; GO:0048015; GO:0051272; GO:1903669; GO:0036051; GO:0036052; GO:0031269; GO:0045761; GO:0022604; GO:0031272; GO:0034461
isogroup238029	Q8T9W2	GO:0043190; GO:0016021; GO:0005743; GO:0005739; GO:0005524; GO:0016887; GO:0042626; GO:0006879; GO:0031154
isogroup306313	Q8T9W4	GO:0016021; GO:0005886; GO:0005524; GO:0016887; GO:0042626; GO:0070730; GO:0030587
isogroup93129	Q8T9W4	GO:0016021; GO:0005886; GO:0005524; GO:0016887; GO:0042626; GO:0070730; GO:0030587
isogroup117447	Q8TAD8	GO:0005829; GO:0005654; GO:0005634; GO:0071005; GO:0003729; GO:0003723; GO:0007249; GO:0000398; GO:0035196; GO:0006355
isogroup86012	Q8TAD8	GO:0005829; GO:0005654; GO:0005634; GO:0071005; GO:0003729; GO:0003723; GO:0007249; GO:0000398; GO:0035196; GO:0006355
isogroup156188	Q8TAE7	GO:0005783; GO:0016021; GO:0005886; GO:0008076; GO:0005251; GO:0005249; GO:0071805; GO:0051260; GO:0034765
isogroup310798	Q8TAX7	GO:0070062; GO:0005796; GO:0030430; GO:0044218; GO:0005886; GO:0061844; GO:0031640; GO:0016266; GO:0002223
isogroup63383	Q8TAX7	GO:0070062; GO:0005796; GO:0030430; GO:0044218; GO:0005886; GO:0061844; GO:0031640; GO:0016266; GO:0002223
isogroup172756	Q8TB72	GO:0010494; GO:0005829; GO:0031965; GO:0048471; GO:0035198; GO:0003730; GO:0003723; GO:2000637; GO:1900246; GO:0010608; GO:0035196; GO:0051983; GO:0060964; GO:0043488; GO:0006417; GO:0034063
isogroup286874	Q8TB72	GO:0010494; GO:0005829; GO:0031965; GO:0048471; GO:0035198; GO:0003730; GO:0003723; GO:2000637; GO:1900246; GO:0010608; GO:0035196; GO:0051983; GO:0060964; GO:0043488; GO:0006417; GO:0034063
isogroup40769	Q8TB72	GO:0010494; GO:0005829; GO:0031965; GO:0048471; GO:0035198; GO:0003730; GO:0003723; GO:2000637; GO:1900246; GO:0010608; GO:0035196; GO:0051983; GO:0060964; GO:0043488; GO:0006417; GO:0034063
isogroup50056	Q8TBF4	GO:0005654; GO:0005689; GO:0003723; GO:0008270; GO:0000398; GO:0008380
isogroup64237	Q8TBY8	GO:0005737; GO:0097224; GO:0007283
isogroup191121	Q8TC29	GO:0001669; GO:0097228; GO:0005516; GO:0017124
isogroup258970	Q8TC41	GO:0005737; GO:0005829; GO:0016021; GO:0000151; GO:0046872; GO:0031624; GO:0061630; GO:0004842; GO:0032436; GO:0000209; GO:0006511
isogroup295588	Q8TC41	GO:0005737; GO:0005829; GO:0016021; GO:0000151; GO:0046872; GO:0031624; GO:0061630; GO:0004842; GO:0032436; GO:0000209; GO:0006511
isogroup190005	Q8TD30	GO:0005759; GO:0004021; GO:0030170; GO:0006103; GO:0008652; GO:0042853; GO:0042851
isogroup294087	Q8TD57	GO:0005858; GO:0030286; GO:0036156; GO:0005874; GO:0005524; GO:0008569; GO:0045505; GO:0045503; GO:0051959; GO:0003777; GO:0003341; GO:0060285; GO:0007018
isogroup419658	Q8TD57	GO:0005858; GO:0030286; GO:0036156; GO:0005874; GO:0005524; GO:0008569; GO:0045505; GO:0045503; GO:0051959; GO:0003777; GO:0003341; GO:0060285; GO:0007018
isogroup77751	Q8TD57	GO:0005858; GO:0030286; GO:0036156; GO:0005874; GO:0005524; GO:0008569; GO:0045505; GO:0045503; GO:0051959; GO:0003777; GO:0003341; GO:0060285; GO:0007018
isogroup190360	Q8TDJ6	GO:0030054; GO:0005615; GO:0043291; GO:0008021; GO:0030672; GO:0017137; GO:0007035
isogroup69016	Q8TDN4	GO:0005829; GO:0005634; GO:0007049; GO:0051301; GO:0051726
isogroup21879	Q8TDN6	GO:0005730; GO:0005634; GO:0003723; GO:0000027
isogroup310488	Q8TDX7	GO:0005737; GO:0005874; GO:0005815; GO:0005654; GO:0000922; GO:0005524; GO:0046872; GO:0004674; GO:0051973; GO:1904355; GO:0032212; GO:0006468; GO:0007346; GO:0051225
isogroup221002	Q8TE59	GO:0005576; GO:0046872; GO:0004222
isogroup331469	Q8TE73	GO:0097729; GO:0005930; GO:0030286; GO:0005576; GO:0005874; GO:0036157; GO:0005524; GO:0008569; GO:0045505; GO:0045503; GO:0051959; GO:0060271; GO:0003341; GO:0007368; GO:0003351; GO:0030317; GO:0007507; GO:0021670; GO:0007018; GO:0036158
isogroup344921	Q8TE73	GO:0097729; GO:0005930; GO:0030286; GO:0005576; GO:0005874; GO:0036157; GO:0005524; GO:0008569; GO:0045505; GO:0045503; GO:0051959; GO:0060271; GO:0003341; GO:0007368; GO:0003351; GO:0030317; GO:0007507; GO:0021670; GO:0007018; GO:0036158
